log_name,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,4(N)_q(N)_Hirshfeld,Density of all electrons_N_4(N),Density of Alpha electrons_N_4(N),Density of Beta electrons_N_4(N),Lagrangian kinetic energy G(r)_N_4(N),Hamiltonian kinetic energy K(r)_N_4(N),Potential energy density V(r)_N_4(N),Energy density E(r) or H(r)_N_4(N),Laplacian of electron density_N_4(N),Electron localization function (ELF)_N_4(N),Localized orbital locator (LOL)_N_4(N),Local information entropy_N_4(N),Sign(lambda2)*rho_N_4(N),Sign(lambda2)*rho with promolecular approximation_N_4(N),Average local ionization energy (ALIE)_N_4(N),Delta-g (under promolecular approximation)_N_4(N),Delta-g (under Hirshfeld partition)_N_4(N),ESP from nuclear charges_N_4(N),ESP from electrons_N_4(N),Total ESP_N_4(N),4(N)_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,4(N)_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,4(N)_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,4(N)_Avg_q(N)_neighbors_Hirshfeld,4(N)_Std_q(N)_neighbors_Hirshfeld,4(N)_Abs_Diff_q(N)_Hirshfeld,4(N)_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,4(N)_Num_neighbors_Hirshfeld,4(N)_Entropy_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_Hirshfeld,sum_frag_Density of all electrons_N,sum_frag_Density of Alpha electrons_N,sum_frag_Density of Beta electrons_N,sum_frag_Lagrangian kinetic energy G(r)_N,sum_frag_Hamiltonian kinetic energy K(r)_N,sum_frag_Potential energy density V(r)_N,sum_frag_Energy density E(r) or H(r)_N,sum_frag_Laplacian of electron density_N,sum_frag_Electron localization function (ELF)_N,sum_frag_Localized orbital locator (LOL)_N,sum_frag_Local information entropy_N,sum_frag_Sign(lambda2)*rho_N,sum_frag_Sign(lambda2)*rho with promolecular approximation_N,sum_frag_Average local ionization energy (ALIE)_N,sum_frag_Delta-g (under promolecular approximation)_N,sum_frag_Delta-g (under Hirshfeld partition)_N,sum_frag_ESP from nuclear charges_N,sum_frag_ESP from electrons_N,sum_frag_Total ESP_N,sum_frag_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,sum_frag_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,sum_frag_Avg_q(N)_neighbors_Hirshfeld,sum_frag_Std_q(N)_neighbors_Hirshfeld,sum_frag_Abs_Diff_q(N)_Hirshfeld,sum_frag_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,sum_frag_Num_neighbors_Hirshfeld,sum_frag_Entropy_q(N)_neighbors_Hirshfeld,G_div_V_N_4(N),sum_frag_G_div_V_N,G(T)_spc(Hartree)
iproplatin-conf_8,-0.23333,-0.09623,-0.16478,0.1371,0.09902,171.097,42.2541,8.3778,2280.635,430.939226955894,695.673457227257,0.88105912188937,-201.4072,31.5508,313.8255,2.51284,2.04706,21.656,99.244576446281,61.5347365702479,70.4932851239669,99.194231019664,52.5182315405652,60.9958979033728,96.195247318236,46.402897794994,54.2088796185936,88.18719716735,42.438501677227,49.5236209467014,74.3649525169139,39.2348395506176,45.7796691701322,4.01284103941836,3.33855572945632,6.38534907827503,3.96705926575976,3.38773754013367,6.429183873649,4.01284103941836,3.33855572945632,6.38534907827503,3.96705926575976,3.38773754013367,6.429183873649,3.3,6.37377439199098,3.6,3.38090411036102,6.4181383593687,3.55,3.3,6.37377439199098,3.3,6.14369595601866,3.38090411036102,6.4181383593687,3.33527482721252,6.4181383593687,0.461487,0.830378,0.839043397746505,0.110309,0.275614,0.343598563591293,-0.382678,-0.62083,0.639089863360388,-0.068266038,195.5642162,97.78210808,97.78210808,18.64727007,367514.2301,-367532.8774,-367514.2301,-1469982.332,0.9999990285,0.9990153018,-0.4940619736,-193.1627261,-193.1627261,13.8760091,0.04986302961,0.07109794286,2307554.517,-42.66309846,2307511.854,-0.0845261325152112,-0.8758983757,-11.8306607701475,0.201908084425,0.198562223251383,0.270174122425,-0.0137834649638642,4,1.39409575780556,-0.068266038,195.5642162,97.78210808,97.78210808,18.64727007,367514.2301,-367532.8774,-367514.2301,-1469982.332,0.9999990285,0.9990153018,-0.4940619736,-193.1627261,-193.1627261,13.8760091,0.04986302961,0.07109794286,2307554.517,-42.66309846,2307511.854,-0.0845261325152112,-0.8758983757,-11.8306607701475,0.201908084425,0.198562223251383,0.270174122425,-0.0137834649638642,4,1.39409575780556,5.07E-05,5.07E-05,-1540.395841
iproplatin-conf_9,-0.2343,-0.09936,-0.16683,0.13494,0.10313,169.964,39.2693,8.2938,2238.524,420.869310151854,685.241547652589,0.893098427288438,-211.3906,334.4568,32.8195,2.04075,2.47782,22.253,99.0960743801653,83.4775309917355,64.3724173553719,99.0721448105222,75.7048443807788,57.8021226722229,96.4475938617402,69.5917759237187,54.1297303337306,88.9803857622065,65.0379705553485,51.3679882594111,75.5756936254733,61.0363261125939,48.6468872199119,4.22311574834261,3.39238029751125,6.44599605201781,3.97782146915908,3.2994313030985,6.39072890524234,4.22311574834261,3.39238029751125,6.44599605201781,3.97782146915908,3.2994313030985,6.39072890524234,3.38976129983621,6.42884126417817,3.8,3.29796662179026,6.37887137352683,3.55,3.38976129983621,6.42884126417817,3.38606058888028,6.42884126417817,3.29796662179026,6.37887137352683,3.29796662179026,5.83309523323595,0.463947,0.829013,0.837045534626402,-0.336283,-0.583811,0.59033445111479,0.109451,0.274843,0.334817080948688,-0.0718730691,195.5613739,97.78068696,97.78068696,18.69611712,367508.9654,-367527.6615,-367508.9654,-1469961.077,0.9999990233,0.999012701,-0.4940341973,-193.1635375,-193.1635375,13.87332619,0.04989057522,0.07138932625,2503750.065,-42.55261015,2503707.512,-0.0890162280221255,-0.8792884213,-11.2339066956583,0.20185383805,0.199507247917004,0.27372690715,-0.0145078548502678,4,1.39168866923999,-0.0718730691,195.5613739,97.78068696,97.78068696,18.69611712,367508.9654,-367527.6615,-367508.9654,-1469961.077,0.9999990233,0.999012701,-0.4940341973,-193.1635375,-193.1635375,13.87332619,0.04989057522,0.07138932625,2503750.065,-42.55261015,2503707.512,-0.0890162280221255,-0.8792884213,-11.2339066956583,0.20185383805,0.199507247917004,0.27372690715,-0.0145078548502678,4,1.39168866923999,5.09E-05,5.09E-05,-1540.393438
lobaplatin,-0.18848,-0.03463,-0.111555,0.15385,0.04044,159.575,70.0779,12.3529,1904.03,432.017566141369,678.944260575074,0.864713288079078,167.8898,150.0829,166.292,1.55634,1.552,89.372,95.4319473140496,99.2090650826446,95.3125,79.4113816903243,92.4387941138169,79.2469722620133,64.3567491060787,83.0676400476758,64.1239570917759,53.4557864330973,72.6850773387999,53.286316623183,43.0055552107256,58.9802774501893,43.0777108807647,8.91311485491197,2.04661611693007,7.10793001778087,6.02858056832909,1.7,9.73693954545906,7.1386556619047,2.04661611693007,4.57766945582952,4.99563479467623,1.7,6.93188397356666,2.02970409852138,7.10387218353484,8.5,1.69888798688001,9.71043253413565,5.6,1.93023518697076,3.31436268383531,1.93940105259551,4.46598253467252,1.67870010861629,9.71043253413565,1.67917460481266,9.71043253413565,-0.04533,-0.148973,0.149812291361557,-0.020165,-0.080424,0.0850081756656382,-0.046786,-0.150296,0.151677932996201,-0.0901165258,195.4633488,97.7316744,97.7316744,18.68951037,367318.7633,-367337.4529,-367318.7633,-1469200.295,0.9999990224,0.9990122253,-0.6464684916,-193.1602793,-193.1602793,13.87521753,0.0506107956,0.07222956515,1700456.674,-39.13386725,1700417.54,-0.204540304700386,-0.5306973,-4.88901197964292,0.11014519355,0.0664564783625124,0.20026171935,-0.0099259021762945,4,1.61498745671612,-0.0901165258,195.4633488,97.7316744,97.7316744,18.68951037,367318.7633,-367337.4529,-367318.7633,-1469200.295,0.9999990224,0.9990122253,-0.6464684916,-193.1602793,-193.1602793,13.87521753,0.0506107956,0.07222956515,1700456.674,-39.13386725,1700417.54,-0.204540304700386,-0.5306973,-4.88901197964292,0.11014519355,0.0664564783625124,0.20026171935,-0.0099259021762945,4,1.61498745671612,5.09E-05,5.09E-05,-808.24064
lobaplatin-conf_1,-0.19057,-0.02501,-0.10779,0.16556,0.03509,160.689,81.5396,11.9627,1992.281,434.077530926434,681.043314378929,0.862382578173194,166.7422,145.6447,167.2127,1.55278,1.55271,88.408,95.389979338843,99.3317407024793,95.286673553719,79.4032426097148,93.0524807917698,79.2876676650606,64.2180050655542,83.5425357568534,64.1612038140644,53.1867312709653,72.8085398807305,53.125,42.6893892371672,58.7700173794302,42.5997765501831,11.1629696400806,2.78042508698918,4.62235500773598,5.06576520583814,1.73244513798732,10.7464728371086,7.51372580586552,2.07478142938204,4.62235500773598,5.06576520583814,1.73244513798732,7.09859410801018,2.78205080756888,4.599184710359,10.75,1.71068945758707,10.7197248099007,4.65,1.94209399714712,3.29013677527242,1.89625774022251,4.59619407771256,1.68732845779025,10.5171288857749,1.67870010861628,10.7197248099007,-0.046692,-0.15042,0.15213650786054,-0.01941,-0.080171,0.0881578314388461,-0.046034,-0.149815,0.151291963573747,-0.0900545916,195.4636149,97.73180747,97.73180747,18.69436201,367315.5859,-367334.2803,-367315.5859,-1469187.566,0.9999990219,0.9990119713,-0.646471451,-193.1604142,-193.1604142,13.87251448,0.05103515246,0.072920665,1707535.072,-39.09145764,1707495.981,-0.206592795703549,-0.525958425,-4.84043984493513,0.10897595835,0.063755044974602,0.19903054995,-0.0098137854234278,4,1.63128078746042,-0.0900545916,195.4636149,97.73180747,97.73180747,18.69436201,367315.5859,-367334.2803,-367315.5859,-1469187.566,0.9999990219,0.9990119713,-0.646471451,-193.1604142,-193.1604142,13.87251448,0.05103515246,0.072920665,1707535.072,-39.09145764,1707495.981,-0.206592795703549,-0.525958425,-4.84043984493513,0.10897595835,0.063755044974602,0.19903054995,-0.0098137854234278,4,1.63128078746042,5.09E-05,5.09E-05,-808.241417
lobaplatin-conf_2,-0.19066,-0.026,-0.10833,0.16466,0.03564,160.499,77.2286,11.9233,1981.501,433.577540078518,680.402794556372,0.862835635229789,167.2709,140.9096,166.7884,1.5515,1.55268,88.282,95.3254132231405,99.2542613636364,95.3673811983471,79.2974345617919,92.6992446933194,79.3690584711551,64.1546856376639,82.9782479141836,64.1919323599523,53.1442182258666,71.9734206112561,53.1692601565412,42.6265439761654,57.7090186828875,42.6936565079759,9.29043316508078,2.06231492589182,6.92555734862985,5.05283590226665,1.73140969094199,10.3300078079532,7.24629188727141,2.06231492589182,4.59229264135498,5.05283590226665,1.73140969094199,7.08429443565897,2.04486658418416,6.91989884319128,8.85,1.71529013094856,10.2939302503951,4.6,1.95753510232369,3.65136960605195,1.93752037881301,4.55987938436972,1.69038166418397,10.0902180353053,1.69161927208657,10.2939302503951,-0.045892,-0.149677,0.15113584465308,-0.017821,-0.078306,0.0864470810669742,-0.046752,-0.150468,0.15218101809687,-0.0902518072,195.4630148,97.73150742,97.73150742,18.69301027,367315.183,-367333.8761,-367315.183,-1469185.96,0.999999022,0.9990120377,-0.646464778,-193.1604769,-193.1604769,13.87096198,0.0506265443,0.07229992041,1728040.723,-39.22311132,1728001.5,-0.211853899977568,-0.5162614639,-4.72023408634858,0.106502414175,0.0636977954914456,0.196754221375,-0.0096120353504566,4,1.61267876667134,-0.0902518072,195.4630148,97.73150742,97.73150742,18.69301027,367315.183,-367333.8761,-367315.183,-1469185.96,0.999999022,0.9990120377,-0.646464778,-193.1604769,-193.1604769,13.87096198,0.0506265443,0.07229992041,1728040.723,-39.22311132,1728001.5,-0.211853899977568,-0.5162614639,-4.72023408634858,0.106502414175,0.0636977954914456,0.196754221375,-0.0096120353504566,4,1.61267876667134,5.09E-05,5.09E-05,-808.241247
lobaplatin-conf_3,-0.19066,-0.026,-0.10833,0.16466,0.03564,160.499,77.2343,11.924,2082.214,433.627534325693,680.490053059475,0.862809915963087,167.2715,140.9119,166.7901,1.5515,1.55267,88.282,95.338326446281,99.2574896694215,95.3835227272727,79.3218518036203,92.6878499804662,79.3723141033989,64.1788960071514,82.9707985697259,64.1965882002384,53.1576127469251,71.9751677226985,53.1675130450988,42.6315871143939,57.7121221525666,42.6711563528024,9.29177579246713,2.06229847488537,6.92501023338338,5.05286235276746,1.73177216522345,10.3300139112032,7.24640923397085,2.06229847488537,4.59231939465581,5.05286235276746,1.73177216522345,7.08436075826257,2.04486658418416,6.91989884319128,8.85,1.71529013094856,10.2939302503951,4.6,1.95753510232369,3.65136960605195,1.93752037881301,4.55987938436972,1.69038166418397,10.0902180353053,1.69161927208657,10.2939302503951,-0.045891,-0.149678,0.151136284075003,-0.017821,-0.078307,0.086445273485599,-0.046752,-0.150469,0.152181402477438,-0.0902476415,195.4630431,97.73152155,97.73152155,18.69294895,367315.2343,-367333.9273,-367315.2343,-1469186.165,0.999999022,0.9990120411,-0.6464650923,-193.1604759,-193.1604759,13.87096567,0.05062649413,0.07229965195,1727923.012,-39.22304306,1727883.789,-0.211839640557723,-0.5162663095,-4.72055181630425,0.106504667,0.0636993877874019,0.1967523085,-0.0096117950054928,4,1.61267185700031,-0.0902476415,195.4630431,97.73152155,97.73152155,18.69294895,367315.2343,-367333.9273,-367315.2343,-1469186.165,0.999999022,0.9990120411,-0.6464650923,-193.1604759,-193.1604759,13.87096567,0.05062649413,0.07229965195,1727923.012,-39.22304306,1727883.789,-0.211839640557723,-0.5162663095,-4.72055181630425,0.106504667,0.0636993877874019,0.1967523085,-0.0096117950054928,4,1.61267185700031,5.09E-05,5.09E-05,-808.241249
lobaplatin-conf_4,-0.18848,-0.03463,-0.111555,0.15385,0.04044,159.572,70.055,12.3526,2202.571,432.067562791251,678.711181187902,0.864415337254905,167.8906,150.0824,166.2938,1.55635,1.55202,89.371,95.3835227272727,99.2219783057851,95.415805785124,79.5025393931502,92.4339106654512,79.3006901940357,64.3818906436234,83.0452920143027,64.1584103098927,53.4592806559821,72.6542117033172,53.307281960492,42.9803395195829,58.9752343119608,43.0660728694681,8.91233803051886,2.04655325483397,7.10838023105452,6.02973525530859,1.7,9.73608899675469,7.13856738567719,2.04655325483397,4.57761766436378,4.99564835146608,1.7,6.93174589183308,2.02970409852138,7.10387218353484,8.5,1.68294372743897,9.71043253413565,5.6,1.93023518697076,3.31436268383531,1.93940105259551,4.46598253467252,1.69038166418397,9.71043253413565,1.67917460481266,9.71043253413565,-0.045329,-0.148971,0.149808693225727,-0.020166,-0.080423,0.08500173025886,-0.046786,-0.150294,0.15167255276417,-0.0901150112,195.4633797,97.73168987,97.73168987,18.68942177,367318.8183,-367337.5077,-367318.8183,-1469200.515,0.9999990224,0.9990122302,-0.6464688356,-193.160278,-193.160278,13.87521742,0.05061026166,0.07222854591,1700337.122,-39.13385999,1700297.988,-0.204535172953886,-0.5306994344,-4.88913464397372,0.1101461058,0.0664582106059118,0.200261117,-0.0099258175578033,4,1.61496557385117,-0.0901150112,195.4633797,97.73168987,97.73168987,18.68942177,367318.8183,-367337.5077,-367318.8183,-1469200.515,0.9999990224,0.9990122302,-0.6464688356,-193.160278,-193.160278,13.87521742,0.05061026166,0.07222854591,1700337.122,-39.13385999,1700297.988,-0.204535172953886,-0.5306994344,-4.88913464397372,0.1101461058,0.0664582106059118,0.200261117,-0.0099258175578033,4,1.61496557385117,5.09E-05,5.09E-05,-808.24064
lobaplatin-conf_5,-0.18865,-0.02867,-0.10866,0.15998,0.0369,160.256,81.6235,12.4993,1870.525,431.21757310645,677.467175686622,0.865060559936301,166.2825,163.1783,150.1964,1.55273,1.55018,87.706,95.3028150826446,95.3770661157025,99.3672520661157,79.1541867430655,79.6474150279984,93.7605808047923,63.9805572109654,64.8297824791418,85.0342669845054,53.1360650391353,54.0072912784197,74.423453224003,43.1013748370678,43.5630159518342,60.2771398423437,5.03204355796481,1.7437548499067,10.5883839532618,10.7027684969332,2.90508103305778,4.74576547115706,5.03204355796481,1.7437548499067,6.92374280128386,7.30957564452783,2.28928459581547,4.55192992503184,1.72734735934619,10.561841695462,4.6,2.88482580264131,4.72890050646025,10.25,1.68732845779025,10.5595927951792,1.68932039214751,10.561841695462,1.82080263637459,3.64005494464026,1.94356827937438,4.53100430368368,-0.046598,-0.150491,0.152870074668,-0.048216,-0.151897,0.154514545629206,-0.021793,-0.082601,0.0971294114364954,-0.0879572999,195.4641888,97.73209442,97.73209442,18.68379956,367320.5682,-367339.252,-367320.5682,-1469207.538,0.999999023,0.9990125339,-0.6464778328,-193.1601716,-193.1601716,13.87466109,0.05040849812,0.07196093834,1693387.552,-39.37637089,1693348.175,-0.200819640844517,-0.5259488207,-4.97959261252857,0.1094978802,0.0645667895797086,0.1974551801,-0.0096311378871656,4,1.63595315211891,-0.0879572999,195.4641888,97.73209442,97.73209442,18.68379956,367320.5682,-367339.252,-367320.5682,-1469207.538,0.999999023,0.9990125339,-0.6464778328,-193.1601716,-193.1601716,13.87466109,0.05040849812,0.07196093834,1693387.552,-39.37637089,1693348.175,-0.200819640844517,-0.5259488207,-4.97959261252857,0.1094978802,0.0645667895797086,0.1974551801,-0.0096311378871656,4,1.63595315211891,5.09E-05,5.09E-05,-808.234902
lobaplatin-conf_6,-0.18897,-0.02905,-0.10901,0.15992,0.03715,160.129,79.2616,12.485,2320.872,431.437576962844,677.792323162833,0.864896062626858,163.281,166.2963,150.8493,1.55296,1.55409,88.162,95.3673811983471,95.2576188016529,99.3349690082645,79.6864826149238,79.1134913400182,92.4680948040109,64.8502681764005,63.9451728247914,83.0350491656734,54.0102031308237,53.1017051807678,72.6448937756243,43.5622400844144,43.09400409658,58.6066972875675,5.58333435441109,1.74423842603747,10.0507068833617,8.80319082962687,2.04572105052565,7.52693567984432,4.93448846940682,1.74423842603747,6.91600707427025,6.72992310142554,2.04572105052565,4.60944530770611,1.7240865855933,10.0124921972504,5.15,2.02447606716139,7.50766275214863,8.35,1.69038166418397,9.91261822123701,1.69046105658291,9.91261822123701,1.93822187414152,3.29013677527242,1.88779672138881,4.43846820423443,-0.048129,-0.151816,0.154429482266179,-0.046532,-0.150424,0.152834812755471,-0.018983,-0.07929,0.0926545760014043,-0.0874928796,195.464499,97.73224948,97.73224948,18.6805686,367316.5028,-367335.1834,-367316.5028,-1469191.289,0.9999990233,0.9990127071,-0.6464812812,-193.1600568,-193.1600568,13.87564911,0.0506700265,0.07238984656,1654290.208,-39.44047547,1654250.767,-0.198537175632176,-0.5281805207,-5.03684006189688,0.110171910275,0.0659672938814091,0.197664789875,-0.0096392576809925,4,1.60991112294111,-0.0874928796,195.464499,97.73224948,97.73224948,18.6805686,367316.5028,-367335.1834,-367316.5028,-1469191.289,0.9999990233,0.9990127071,-0.6464812812,-193.1600568,-193.1600568,13.87564911,0.0506700265,0.07238984656,1654290.208,-39.44047547,1654250.767,-0.198537175632176,-0.5281805207,-5.03684006189688,0.110171910275,0.0659672938814091,0.197664789875,-0.0096392576809925,4,1.60991112294111,5.09E-05,5.09E-05,-808.234992
lobaplatin-conf_7,-0.18848,-0.03463,-0.111555,0.15385,0.04044,159.572,70.0607,12.3525,1980.871,431.96756262158,678.739366591442,0.864639385667052,167.8994,150.0882,166.3009,1.55635,1.55204,89.373,95.3932076446281,99.2219783057851,95.4061208677686,79.4846334158093,92.3997265268915,79.2941789295481,64.3884088200238,83.0536725268176,64.1425804529201,53.4866520685799,72.6524645918748,53.3066995900112,43.0063310781454,58.974458444541,43.0746074110856,8.91347381816253,2.04654065297876,7.10687871776189,6.03095269376644,1.7,9.73616369252444,7.13893151825199,2.04654065297876,4.57749186353039,4.99556404220556,1.7,6.93172743254739,2.02970409852138,7.10387218353484,8.5,1.68294372743897,9.71043253413565,5.6,1.93023518697076,3.31436268383531,1.93940105259551,4.46598253467252,1.69038166418397,9.71043253413565,1.67917460481266,9.71043253413565,-0.045329,-0.148971,0.149805663591201,-0.020167,-0.080423,0.0850001224175589,-0.046784,-0.150293,0.151666655280586,-0.0901139696,195.4634204,97.7317102,97.7317102,18.68929463,367318.8916,-367337.5809,-367318.8916,-1469200.809,0.9999990224,0.9990122373,-0.6464692879,-193.1602762,-193.1602762,13.87521501,0.05060899037,0.07222655705,1700209.956,-39.13378032,1700170.822,-0.204532381915634,-0.5306993124,-4.88920136085094,0.1101463357,0.0664572645607763,0.2002603053,-0.0099257235468211,4,1.61498849610153,-0.0901139696,195.4634204,97.7317102,97.7317102,18.68929463,367318.8916,-367337.5809,-367318.8916,-1469200.809,0.9999990224,0.9990122373,-0.6464692879,-193.1602762,-193.1602762,13.87521501,0.05060899037,0.07222655705,1700209.956,-39.13378032,1700170.822,-0.204532381915634,-0.5306993124,-4.88920136085094,0.1101463357,0.0664572645607763,0.2002603053,-0.0099257235468211,4,1.61498849610153,5.09E-05,5.09E-05,-808.240639
nedaplatin,-0.19481,-0.05092,-0.122865,0.14389,0.05246,85.4098,42.2644,11.4155,1332.145,305.196444360802,429.398248495263,0.901871854920252,267.1819,-135.4333,258.478,2.13298,3.34243,38.002,92.3101756198347,77.5116219008264,92.4102530991736,69.3547336892825,72.1301601771064,69.5272821982029,51.7394219308701,65.607307806913,51.9796632896305,41.3995527394707,57.2802133805442,41.613865076407,34.01247594811,46.5648469989448,34.1614424927068,6.50691302828206,2.13,5.32824460280888,5.62780851273828,1.69800758125081,6.55022805870484,6.50691302828206,2.13,5.32824460280888,5.62780851273828,1.69800758125081,6.55022805870484,1.94770473849967,5.30589295029593,6.05,1.65,6.55,5.2,1.5441017820422,3.15158690186388,1.72473404740433,4.60027173110459,1.65,6.55,1.65,6.55,-0.115345,-0.726357,0.732047580824498,0.10976,0.423019,0.426154322534689,-0.111656,-0.725387,0.730752680024507,-0.1279815231,195.4089808,97.70449039,97.70449039,18.65303654,367193.6079,-367212.2609,-367193.6079,-1468699.819,0.9999990253,0.9990136943,-2.428114352,-193.1590365,-193.1590365,13.883622,0.05436591861,0.07579454268,1545801.028,-30.85107931,1545770.177,-0.228731835901136,-0.687508021,-4.37193185662283,0.139881624475,0.0129868506214224,0.267863147575,-0.0179022633540127,4,1.99397056134002,-0.1279815231,195.4089808,97.70449039,97.70449039,18.65303654,367193.6079,-367212.2609,-367193.6079,-1468699.819,0.9999990253,0.9990136943,-2.428114352,-193.1590365,-193.1590365,13.883622,0.05436591861,0.07579454268,1545801.028,-30.85107931,1545770.177,-0.228731835901136,-0.687508021,-4.37193185662283,0.139881624475,0.0129868506214224,0.267863147575,-0.0179022633540127,4,1.99397056134002,5.08E-05,5.08E-05,-535.609821
nedaplatin-conf_1,-0.19481,-0.05094,-0.122875,0.14387,0.05247,85.4196,42.2751,11.4175,873.742,305.336449161149,429.613714569201,0.90175985722382,267.1332,258.4354,-135.413,3.34226,2.13264,38.002,92.3779700413223,92.4360795454546,77.4567407024793,69.3807787472327,69.5142596692278,72.1138820158875,51.8101907032181,52.0197035160906,65.6091701430274,41.4397363026463,41.6220182631383,57.2842899739098,34.0415709763516,34.1641580286761,46.5555365899075,5.62818256712207,1.6977688291609,6.55045367885085,6.49912911121387,2.13,5.32850868633698,5.62818256712207,1.6977688291609,6.55045367885085,6.49912911121387,2.13,5.32850868633698,1.65,6.55,5.2,1.94770473849967,5.30589295029593,6.05,1.65,6.55,1.65,6.55,1.5441017820422,3.15158690186388,1.72473404740433,4.60027173110459,-0.115279,-0.726253,0.73193757011237,-0.111627,-0.72528,0.730643070270293,0.109741,0.423026,0.426151150487711,-0.1279235152,195.4092401,97.70462003,97.70462003,18.65210714,367193.9988,-367212.6509,-367193.9988,-1468701.387,0.9999990254,0.9990137456,-2.428120985,-193.159023,-193.159023,13.88365294,0.05436105588,0.07578622419,1544572.929,-30.85177109,1544542.077,-0.228628718498415,-0.6874486529,-4.37390370976923,0.139881284425,0.0129793885083631,0.267804799625,-0.017894105614337,4,1.9939770063109,-0.1279235152,195.4092401,97.70462003,97.70462003,18.65210714,367193.9988,-367212.6509,-367193.9988,-1468701.387,0.9999990254,0.9990137456,-2.428120985,-193.159023,-193.159023,13.88365294,0.05436105588,0.07578622419,1544572.929,-30.85177109,1544542.077,-0.228628718498415,-0.6874486529,-4.37390370976923,0.139881284425,0.0129793885083631,0.267804799625,-0.017894105614337,4,1.9939770063109,5.08E-05,5.08E-05,-535.609774
