molecule_chembl_id,molecule_name,formula,target_pref_name,assay_description,standard_relation,standard_value,standard_units,pchembl_value
CHEMBL186705,Estrogen platinum (II) hybrid derivative,C6H8Cl2N2Pt+2,HeLa,inhibitory concentration against estrogen independent human uterus cancer cell line HeLa,=,13000.0,nM,4.89
CHEMBL186705,Estrogen platinum (II) hybrid derivative,C6H8Cl2N2Pt+2,Estrogen receptor,Inhibition of estrogen dependent human ovarian cancer SKOV-3 cell proliferation ,=,24500.0,nM,4.61
CHEMBL186705,Estrogen platinum (II) hybrid derivative,C6H8Cl2N2Pt+2,Estrogen receptor,Inhibition of estrogen dependent human ovarian cancer OVCAR-3 cell proliferation,=,29000.0,nM,4.54
CHEMBL186705,Estrogen platinum (II) hybrid derivative,C6H8Cl2N2Pt+2,A2780,inhibitory concentration against estrogen independent human ovarian cancer cell line A2780cp; Not reached IC50 >40 uM,,,nM,
CHEMBL186705,Estrogen platinum (II) hybrid derivative,C6H8Cl2N2Pt+2,A2780,inhibitory concentration against estrogen independent human ovarian cancer cell line A2780wt,=,4200.0,nM,5.38
CHEMBL186705,Estrogen platinum (II) hybrid derivative,C6H8Cl2N2Pt+2,Estrogen receptor,Inhibition of estrogen dependent human uterus cancer Ishikawa cell proliferation,=,25200.0,nM,4.60
CHEMBL186705,Estrogen platinum (II) hybrid derivative,C6H8Cl2N2Pt+2,Estrogen receptor,Inhibition of estrogen dependent human uterus cancer RL-95-2 cell proliferation,=,31000.0,nM,4.51
CHEMBL186705,Estrogen platinum (II) hybrid derivative,C6H8Cl2N2Pt+2,NON-PROTEIN TARGET,inhibitory concentration against estrogen independent human uterus cancer cell line KLE; Not reached IC50 >40 uM,,,nM,
CHEMBL187664,camphorato platinum complex derivative,C11H20N2O4Pt,A549,In vitro Inhibitory Concentration against A549 human lung carcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,17460.0,nM,4.76
CHEMBL187664,camphorato platinum complex derivative,C11H20N2O4Pt,NON-PROTEIN TARGET,In vitro Inhibitory concentration against 3AO human ovarian carcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,44850.0,nM,4.35
CHEMBL187664,camphorato platinum complex derivative,C11H20N2O4Pt,HL-60,In vitro Inhibitory concentration against HL-60 human leukemia cell line; Tested by trypan blue exclusion test,=,910.0,nM,6.04
CHEMBL187664,camphorato platinum complex derivative,C11H20N2O4Pt,Bel-7402,In vitro Inhibitory concentration against BEL-7402 human hepatocarcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,11060.0,nM,4.96
CHEMBL189637,"1,1/t,t derivative",C4H18Cl2N8O6Pt2-2,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line,=,75100.0,nM,4.12
CHEMBL189637,"1,1/t,t derivative",C4H18Cl2N8O6Pt2-2,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line (cisplatin Resistant),=,38600.0,nM,4.41
CHEMBL190222,CFDA-Pt complex,C28H23Cl2N3O8Pt,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line,>,50000.0,nM,
CHEMBL190222,CFDA-Pt complex,C28H23Cl2N3O8Pt,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line (cisplatin Resistant),>,50000.0,nM,
CHEMBL191157,camphorato platinum complex derivative,C16H30N2O4Pt,Bel-7402,In vitro Inhibitory concentration against BEL-7402 human hepatocarcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,122150.0,nM,
CHEMBL191157,camphorato platinum complex derivative,C16H30N2O4Pt,NON-PROTEIN TARGET,In vitro Inhibitory concentration against 3AO human ovarian carcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,52300.0,nM,4.28
CHEMBL191157,camphorato platinum complex derivative,C16H30N2O4Pt,HL-60,In vitro Inhibitory concentration against HL-60 human leukemia cell line; Tested by trypan blue exclusion test,=,7080.0,nM,5.15
CHEMBL191157,camphorato platinum complex derivative,C16H30N2O4Pt,A549,In vitro Inhibitory Concentration against A549 human lung carcinoma cell line; Tested by sulforhodamine B colorimetric assay,>,188800.0,nM,
CHEMBL191321,DNP-Pt complex,C15H24ClN7O5Pt,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line,>,50000.0,nM,
CHEMBL191321,DNP-Pt complex,C15H24ClN7O5Pt,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line (cisplatin Resistant),>,50000.0,nM,
CHEMBL194376,trans-[Pt(OAc)2(NH3)(quin)],C13H16N2O4Pt,CH1,Concentration required to inhibit growth of the human ovarian cancer CH1 cells by 50% after 96h exposure,=,17000.0,nM,4.77
CHEMBL194376,trans-[Pt(OAc)2(NH3)(quin)],C13H16N2O4Pt,41M,Concentration required to inhibit growth of the human ovarian cancer 41M cells by 50% after 96h exposure,=,22000.0,nM,4.66
CHEMBL194376,trans-[Pt(OAc)2(NH3)(quin)],C13H16N2O4Pt,A2780,Concentration required to inhibit growth of the human ovarian cancer A2780 cells by 50% after 96h exposure,=,13000.0,nM,4.89
CHEMBL196628,trans-[Pt(OAc)2(py)2],C14H16N2O4Pt,41M,Concentration required to inhibit growth of the human ovarian cancer 41M cells by 50% after 96h exposure,=,14000.0,nM,4.85
CHEMBL196628,trans-[Pt(OAc)2(py)2],C14H16N2O4Pt,CH1,Concentration required to inhibit growth of the human ovarian cancer CH1 cells by 50% after 96h exposure,=,19000.0,nM,4.72
CHEMBL196628,trans-[Pt(OAc)2(py)2],C14H16N2O4Pt,A2780,Concentration required to inhibit growth of the human ovarian cancer A2780 cells by 50% after 96h exposure,=,12800.0,nM,4.89
CHEMBL197200,Cisplatin derivative,C20H37N5O13Pt,Unchecked,"Inhibition concentration against C6 human breast cancer cells by the 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazoliumbromide (MTT) method",=,119000.0,nM,
CHEMBL197200,Cisplatin derivative,C20H37N5O13Pt,Unchecked,"Inhibition concentration against C6 human breast cancer cells by the 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazoliumbromide (MTT) method",=,272000.0,nM,
CHEMBL197200,Cisplatin derivative,C20H37N5O13Pt,Unchecked,"Inhibition concentration against C6 human breast cancer cells by the 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazoliumbromide (MTT) method",=,62700.0,nM,4.20
CHEMBL197201,Cisplatin derivative,C10H19N3O9Pt,Unchecked,"Inhibition concentration against C6 human breast cancer cells by the 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazoliumbromide (MTT) method",=,619000.0,nM,
CHEMBL197201,Cisplatin derivative,C10H19N3O9Pt,Unchecked,"Inhibition concentration against C6 human breast cancer cells by the 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazoliumbromide (MTT) method",=,307000.0,nM,
CHEMBL197201,Cisplatin derivative,C10H19N3O9Pt,Unchecked,"Inhibition concentration against C6 human breast cancer cells by the 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazoliumbromide (MTT) method",=,614000.0,nM,
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,EVSA-T,In vitro cytotoxicity against human tumor EVSA-T cell line (breast cancer),=,42500.0,nM,4.37
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,L1210,In vitro cytotoxicity against mouse tumor L1210 cell line (resistant to Cisplatin),=,2500.0,nM,5.60
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,L1210,In vitro cytotoxicity against mouse tumor L1210 cell line (sensitive to Cisplatin),=,1200.0,nM,5.92
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,NCI-H226,In vitro cytotoxicity against human tumor H226 cell line (nonsmall cell lung cancer),>,91900.0,nM,
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,A498,In vitro cytotoxicity against human tumor A498 cell line (renal cancer),>,54100.0,nM,
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,M19-MEL,In vitro cytotoxicity against human tumor M19 cell line (melanoma cancer),=,21400.0,nM,4.67
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,IGROV-1,In vitro cytotoxicity against human tumor IGROV cell line (ovarian cancer),=,800.0,nM,6.10
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,WiDr,In vitro cytotoxicity against human tumor WIDR cell line (colon cancer),=,2000.0,nM,5.70
CHEMBL19739,[{cis-Pt(NH3)2Cl}2(-pzn)]Cl2,C4H12Cl4N6Pt2,MCF7,In vitro cytotoxicity against human tumor MCF-7 cell line (breast cancer),=,15500.0,nM,4.81
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,NCI-H226,In vitro cytotoxicity against human tumor H226 cell line (nonsmall cell lung cancer),>,91900.0,nM,
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,EVSA-T,In vitro cytotoxicity against human tumor EVSA-T cell line (breast cancer),=,40300.0,nM,4.39
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,A498,In vitro cytotoxicity against human tumor A498 cell line (renal cancer),=,54600.0,nM,4.26
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,MCF7,In vitro cytotoxicity against human tumor MCF-7 cell line (breast cancer),=,26200.0,nM,4.58
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,L1210,In vitro cytotoxicity against mouse tumor L1210 cell line (resistant to Cisplatin),=,18400.0,nM,4.74
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,IGROV-1,In vitro cytotoxicity against human tumor IGROV cell line (ovarian cancer),=,100.0,nM,7.00
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,WiDr,In vitro cytotoxicity against human tumor WIDR cell line (colon cancer),=,6600.0,nM,5.18
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,M19-MEL,In vitro cytotoxicity against human tumor M19 cell line (melanoma cancer),=,17600.0,nM,4.75
CHEMBL19930,Platinum complex,C4H12Cl4N6Pt2,L1210,In vitro cytotoxicity against mouse tumor L1210 cell line (sensitive to Cisplatin),=,5200.0,nM,5.28
CHEMBL2068253,platinum complex,C16H34Cl2N2Pt,M96,Cytotoxicity was evaluated against melanoma M96 cell-line by MTT assay,=,16.0,ug.mL-1,
CHEMBL2068253,platinum complex,C16H34Cl2N2Pt,E39,Cytotoxicity was evaluated against renal E39 cell-line by MTT assay,=,48.0,ug.mL-1,
CHEMBL2068253,platinum complex,C16H34Cl2N2Pt,Lung NSCLC-N6 cell-line,Cytotoxicity was evaluated against lung NSCLC-N6 cell-line by MTT assay,=,35.0,ug.mL-1,
CHEMBL2068253,platinum complex,C16H34Cl2N2Pt,P388,Cytotoxicity was evaluated against leukemia P388 cell-line by MTT assay,=,39.0,ug.mL-1,
CHEMBL2068254,Platinum complex,C34H72Cl2N2Pt,M96,Cytotoxicity was evaluated against melanoma M96 cell-line by MTT assay,=,58.0,ug.mL-1,
CHEMBL2068254,Platinum complex,C34H72Cl2N2Pt,P388,Cytotoxicity was evaluated against leukemia P388 cell-line by MTT assay,=,46.0,ug.mL-1,
CHEMBL2068254,Platinum complex,C34H72Cl2N2Pt,Lung NSCLC-N6 cell-line,Cytotoxicity was evaluated against lung NSCLC-N6 cell-line by MTT assay,=,38.0,ug.mL-1,
CHEMBL2068254,Platinum complex,C34H72Cl2N2Pt,E39,Cytotoxicity was evaluated against renal E39 cell-line by MTT assay,=,43.0,ug.mL-1,
CHEMBL2068255,Platinum complex,C30H64Cl2N2O2Pt,Lung NSCLC-N6 cell-line,Cytotoxicity was evaluated against lung NSCLC-N6 cell-line by MTT assay,=,25.0,ug.mL-1,
CHEMBL2068255,Platinum complex,C30H64Cl2N2O2Pt,M96,Cytotoxicity was evaluated against melanoma M96 cell-line by MTT assay,=,26.0,ug.mL-1,
CHEMBL2068255,Platinum complex,C30H64Cl2N2O2Pt,P388,Cytotoxicity was evaluated against leukemia P388 cell-line by MTT assay,=,11.0,ug.mL-1,
CHEMBL2068255,Platinum complex,C30H64Cl2N2O2Pt,E39,Cytotoxicity was evaluated against renal E39 cell-line by MTT assay,=,31.0,ug.mL-1,
CHEMBL2068256,Platinum complex,C30H64Cl2N2Pt,Lung NSCLC-N6 cell-line,Cytotoxicity was evaluated against lung NSCLC-N6 cell-line by MTT assay,=,42.0,ug.mL-1,
CHEMBL2068256,Platinum complex,C30H64Cl2N2Pt,E39,Cytotoxicity was evaluated against renal E39 cell-line by MTT assay,=,89.0,ug.mL-1,
CHEMBL2068256,Platinum complex,C30H64Cl2N2Pt,M96,Cytotoxicity was evaluated against melanoma M96 cell-line by MTT assay,=,92.0,ug.mL-1,
CHEMBL2068256,Platinum complex,C30H64Cl2N2Pt,P388,Cytotoxicity was evaluated against leukemia P388 cell-line by MTT assay,=,58.0,ug.mL-1,
CHEMBL2068257,platinum complex,C17H36Cl2N2Pt,Lung NSCLC-N6 cell-line,Cytotoxicity was evaluated against lung NSCLC-N6 cell-line by MTT assay,=,36.0,ug.mL-1,
CHEMBL2068257,platinum complex,C17H36Cl2N2Pt,P388,Cytotoxicity was evaluated against leukemia P388 cell-line by MTT assay; IA means Inactive,,,ug.mL-1,
CHEMBL2068257,platinum complex,C17H36Cl2N2Pt,M96,Cytotoxicity was evaluated against melanoma M96 cell-line by MTT assay,=,13.0,ug.mL-1,
CHEMBL2068257,platinum complex,C17H36Cl2N2Pt,E39,Cytotoxicity was evaluated against renal E39 cell-line by MTT assay,=,86.0,ug.mL-1,
CHEMBL2068258,"Cis-[Pt(1,3-diaminebutane) 1,1-cyclobutanedicarboxylate]",C10H16N2O4Pt,A2780,Compound was evaluated against human Ovarian carcinoma cell line A2780,=,320000.0,nM,
CHEMBL2068258,"Cis-[Pt(1,3-diaminebutane) 1,1-cyclobutanedicarboxylate]",C10H16N2O4Pt,A2780,Compound was evaluated against human Ovarian carcinoma cell line A2780cisR,=,740000.0,nM,
CHEMBL2068258,"Cis-[Pt(1,3-diaminebutane) 1,1-cyclobutanedicarboxylate]",C10H16N2O4Pt,CH1,Compound was evaluated against human Ovarian carcinoma cell line CH1,=,3300000.0,nM,
CHEMBL2068258,"Cis-[Pt(1,3-diaminebutane) 1,1-cyclobutanedicarboxylate]",C10H16N2O4Pt,CH1,Compound was evaluated against human Ovarian carcinoma cell line CH1cisR,=,6000000.0,nM,
CHEMBL2068258,"Cis-[Pt(1,3-diaminebutane) 1,1-cyclobutanedicarboxylate]",C10H16N2O4Pt,PAM212,Compound was evaluated against normal Pam 212 cell line,=,100000000.0,nM,
CHEMBL2068258,"Cis-[Pt(1,3-diaminebutane) 1,1-cyclobutanedicarboxylate]",C10H16N2O4Pt,PAM212,Compound was evaluated against transformed murine keratinocytes Pam 212-ras cell line,=,42000000.0,nM,
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,NCI-H460,Growth inhibitory activity against NCI-H460 human lung cancer cell line,=,3910.0,nM,5.41
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,MDA-MB-231,Growth inhibitory activity against MDA-MB-231 human breast cancer cell line,=,62530.0,nM,4.20
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,SK-HEP1,Growth inhibitory activity against SK-Hep1 human liver cancer cell line,=,19990.0,nM,4.70
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,L1210,Growth inhibitory activity against L1210 mouse leukemia cancer cell line,=,5920.0,nM,5.23
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,L1210,"Cytotoxicity against Cisplatin-resistant L1210-resistant mouse leukemia, assessed by MTT assay after 72 hr of compound exposure",=,13050.0,nM,4.88
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,NCI-H460,Cytotoxicity against NCI-H460-sensitive Human Nonsmall Cell Lung Cancer cell line assessed by MTT assay after 96 hr of compound exposure,=,9430.0,nM,5.03
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,NCI-H460,Cytotoxicity against NCI-H460-resistant Human Nonsmall Cell Lung Cancer cell line assessed by MTT assay after 96 hr of compound exposure (resistance level),=,16690.0,nM,4.78
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,SK-OV-3,Growth inhibitory activity against SK-OV-3 human ovarian cancer cell line,=,62610.0,nM,4.20
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,COLO 320DM,Growth inhibitory activity against COLO-320-DM human colon cancer cell line,=,48460.0,nM,4.32
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,L1210,"Cytotoxicity against Cisplatin-resistant L1210-sensitive mouse leukemia, assessed by MTT assay after 72 hr of compound exposure",=,12240.0,nM,4.91
CHEMBL2068288,Platinum complex,C12H20N2O5Pt,NTERA-2-cl-D1,Growth inhibitory activity against NTERA-S-cl-D1 human testicular cancer cell line,=,600.0,nM,6.22
CHEMBL2068291,triphenylethylene platinum (II) complex,C37H50Cl2N2O3Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,15000.0,nM,4.82
CHEMBL2068291,triphenylethylene platinum (II) complex,C37H50Cl2N2O3Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,4300.0,nM,5.37
CHEMBL2068292,triphenylethylene platinum (II) complex,C36H48Cl2N2O3Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,77000.0,nM,4.11
CHEMBL2068292,triphenylethylene platinum (II) complex,C36H48Cl2N2O3Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,23000.0,nM,4.64
CHEMBL2068294,triphenylethylene platinum (II) complex,C35H46Cl2N2O3Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,18000.0,nM,4.75
CHEMBL2068294,triphenylethylene platinum (II) complex,C35H46Cl2N2O3Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,67000.0,nM,4.17
CHEMBL2068295,triphenylethylene platinum (II) complex,C36H48Cl2N2O2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,21000.0,nM,4.68
CHEMBL2068295,triphenylethylene platinum (II) complex,C36H48Cl2N2O2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,74000.0,nM,4.13
CHEMBL2068301,triphenylethylene platinum (II) complex,C32H40Cl2N2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,4900.0,nM,5.31
CHEMBL2068301,triphenylethylene platinum (II) complex,C32H40Cl2N2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,1200.0,nM,5.92
CHEMBL2068302,triphenylethylene platinum (II) complex,C28H32Cl2N2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,5000.0,nM,5.30
CHEMBL2068302,triphenylethylene platinum (II) complex,C28H32Cl2N2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,8000.0,nM,5.10
CHEMBL2068303,triphenylethylene platinum (II) complex,C35H46Cl2N2O2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,23000.0,nM,4.64
CHEMBL2068303,triphenylethylene platinum (II) complex,C35H46Cl2N2O2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,9300.0,nM,5.03
CHEMBL2068304,triphenylethylene platinum (II) complex,C30H36Cl2N2O2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,64000.0,nM,4.19
CHEMBL2068304,triphenylethylene platinum (II) complex,C30H36Cl2N2O2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,32000.0,nM,4.50
CHEMBL2068305,triphenylethylene platinum (II) complex,C30H36Cl2N2Pt,MCF7,In vitro inhibition of estrogen receptor positive MCF-7 human mammary carcinoma cell proliferation,=,4300.0,nM,5.37
CHEMBL2068305,triphenylethylene platinum (II) complex,C30H36Cl2N2Pt,MDA-MB-231,In vitro inhibition of estrogen receptor negative MDA-MD-231 human mammary carcinoma cell proliferation,=,1600.0,nM,5.80
CHEMBL2068309,Dinuclear trans-platinum complex,C6H22Cl2N6Pt2,L1210/2,Cytotoxicity in cisplatin-resistant L1210/2 cell lines,=,1800.0,nM,5.75
CHEMBL2068309,Dinuclear trans-platinum complex,C6H22Cl2N6Pt2,L1210,Cytotoxicity against L1210/0 cell line of murine leukemia,=,2400.0,nM,5.62
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,CCRF-CEM,Growth and colony formation inhibition of CEM leukemia cancer cell lines,=,10000.0,nM,5.00
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of VM-1 leukemia cancer cell lines,=,10000.0,nM,5.00
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of PA-1 ovarian cancer cell lines,=,1000.0,nM,6.00
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,NON-PROTEIN TARGET,Growth and colony formation inhibition of SW626 ovarian cancer cell lines,=,7000.0,nM,5.16
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,SK-OV-3,Growth and colony formation inhibition of SKOV-3 ovarian cancer cell lines,=,4000.0,nM,5.40
CHEMBL2068310,Tetrachlorodi(4-hydroxybutylamine)platinum(IV),C8H20Cl4N2O2Pt,A2780,Growth and colony formation inhibition of A2780 ovarian cancer cell lines,=,2200.0,nM,5.66
CHEMBL2068311,Acridinecarboxamide-Pt(II) complex,C19H21Cl2N5OPt,P338,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,=,1100.0,nM,5.96
CHEMBL2068311,Acridinecarboxamide-Pt(II) complex,C19H21Cl2N5OPt,P388,In Vitro evaluation for the growth inhibition of Wildtype P388 Leukemia cell lines,=,560.0,nM,6.25
CHEMBL2068311,Acridinecarboxamide-Pt(II) complex,C19H21Cl2N5OPt,P338,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,=,580.0,nM,6.24
