molecule_chembl_id,molecule_name,formula,target_pref_name,assay_description,standard_relation,IC50_uM,pchembl_value,standard_units
CHEMBL447841,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C12H24O2PtS4,KB,Cytotoxic activity was determined in vitro in KB cell line culture at pH 6.8,=,35.0,4.46,nM
CHEMBL447841,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C12H24O2PtS4,SK-OV-3,Cytotoxic activity was determined in vitro in SK-OV-3 cell line culture at pH 7.4,=,21.0,4.68,nM
CHEMBL447841,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C12H24O2PtS4,SK-OV-3,Cytotoxic activity was determined in vitro in SK-OV-3 cell line culture at pH 6.8,=,24.0,4.62,nM
CHEMBL447841,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C12H24O2PtS4,SK-MEL-25,Cytotoxic activity was determined in vitro in SK-MEL-25 cell line culture at pH 7.4,=,35.0,4.46,nM
CHEMBL447841,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C12H24O2PtS4,LXF-289 cell line,Cytotoxic activity was determined in vitro in LXF-289 cell line culture at pH 7.4,=,71.0,4.15,nM
CHEMBL447841,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C12H24O2PtS4,LXF-289 cell line,Cytotoxic activity was determined in vitro in LXF-289 cell line culture at pH 6.8,=,23.0,4.64,nM
CHEMBL447841,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C12H24O2PtS4,Calu-6,Cytotoxic activity was determined in vitro in Calu-6 cell line culture at pH 7.4,=,21.0,4.68,nM
CHEMBL447841,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C12H24O2PtS4,Calu-6,Cytotoxic activity was determined in vitro in Calu-6 cell line culture at pH 6.8,=,6.0,5.22,nM
CHEMBL607792,3-aminotubercidin-dichloroplatinum (II),C11H13Cl2N5O4Pt,L1210,In vitro inhibition of L1210 (murine leukemia) cell growth.,=,8.96,5.05,nM
CHEMBL608250,"(4-AmmonioThiophenolato)(2,2':6',2''-terpyridine)platinum (II) dichloride Dihydrate",C21H26Cl2N4OPtS+5,L1210,Growth inhibition of L1210 murine leukemia cells determined in culture,=,32.0,4.50,nM
CHEMBL608255,9-acridinylmethylamino-methylaminomethanethione1-PtCl(en),C17H20ClN5PtS,HL-60,Cytotoxicity against HL-60 leukemia cells,=,75.0,4.12,nM
CHEMBL608255,9-acridinylmethylamino-methylaminomethanethione1-PtCl(en),C17H20ClN5PtS,NON-PROTEIN TARGET,Cytotoxicity against human ovarian 2008 (wild type) cell lines,>,100.0,,nM
CHEMBL608255,9-acridinylmethylamino-methylaminomethanethione1-PtCl(en),C17H20ClN5PtS,C13,Cytotoxicity against cisplatin-resistant cell lines (C13*),>,100.0,,nM
CHEMBL608256,2-(9-acridiniumylamino)ethyl(methyl)amino(imino)methyl(methyl)amine1-PtCl(en),C19H25ClN6PtS,C13,Cytotoxicity against cisplatin-resistant cell lines (C13*),=,9.6,5.02,nM
CHEMBL608256,2-(9-acridiniumylamino)ethyl(methyl)amino(imino)methyl(methyl)amine1-PtCl(en),C19H25ClN6PtS,NON-PROTEIN TARGET,Cytotoxicity against human ovarian 2008 (wild type) cell lines,=,3.8,5.42,nM
CHEMBL608256,2-(9-acridiniumylamino)ethyl(methyl)amino(imino)methyl(methyl)amine1-PtCl(en),C19H25ClN6PtS,HL-60,Cytotoxicity against HL-60 leukemia cells,=,0.13,6.89,nM
CHEMBL611189,Platinum complex,C12H34Cl6N6Pt3+4,HeLa,Cytotoxic potency against human HeLa cell line expressed as inhibitory concentration,=,137.0,,nM
CHEMBL611189,Platinum complex,C12H34Cl6N6Pt3+4,L132,Cytotoxic potency against human L-132 cell line expressed as inhibitory concentration,=,83.0,4.08,nM
CHEMBL611189,Platinum complex,C12H34Cl6N6Pt3+4,THP-1,Cytotoxic potency against human THP-1 cell line expressed as inhibitory concentration,=,12.0,4.92,nM
CHEMBL611189,Platinum complex,C12H34Cl6N6Pt3+4,MOLT-3,Cytotoxic potency against human MOLT-3 cell line expressed as inhibitory concentration,=,15.0,4.82,nM
CHEMBL611190,Pt(II) Complex,C14H38Cl6N6Pt3+4,HeLa,Cytotoxic potency against human HeLa cell line expressed as inhibitory concentration,=,45.0,4.35,nM
CHEMBL611190,Pt(II) Complex,C14H38Cl6N6Pt3+4,MOLT-3,Cytotoxic potency against human MOLT-3 cell line expressed as inhibitory concentration,=,6.0,5.22,nM
CHEMBL611190,Pt(II) Complex,C14H38Cl6N6Pt3+4,L132,Cytotoxic potency against human L-132 cell line expressed as inhibitory concentration,=,50.0,4.30,nM
CHEMBL611190,Pt(II) Complex,C14H38Cl6N6Pt3+4,THP-1,Cytotoxic potency against human THP-1 cell line expressed as inhibitory concentration,=,10.0,5.00,nM
CHEMBL611446,Platinum complex,C8H22Cl6N6Pt3,THP-1,Cytotoxic potency against human THP-1 cell line expressed as inhibitory concentration,=,14.0,4.85,nM
CHEMBL611446,Platinum complex,C8H22Cl6N6Pt3,MOLT-3,Cytotoxic potency against human MOLT-3 cell line expressed as inhibitory concentration,=,18.0,4.75,nM
CHEMBL611446,Platinum complex,C8H22Cl6N6Pt3,HeLa,Cytotoxic potency against human HeLa cell line expressed as inhibitory concentration,=,62.0,4.21,nM
CHEMBL611446,Platinum complex,C8H22Cl6N6Pt3,L132,Cytotoxic potency against human L-132 cell line expressed as inhibitory concentration,=,135.0,,nM
CHEMBL611447,Pt(II) Complex,C15H42Cl8N6Pt3+4,HeLa,Cytotoxic potency against human HeLa cell line expressed as inhibitory concentration,=,13.0,4.89,nM
CHEMBL611447,Pt(II) Complex,C15H42Cl8N6Pt3+4,CCRF-CEM,Cytotoxic potency against human CCRF-CEM cell line expressed as inhibitory concentration,=,83.0,4.08,nM
CHEMBL611447,Pt(II) Complex,C15H42Cl8N6Pt3+4,MOLT-3,Cytotoxic potency against human MOLT-3 cell line expressed as inhibitory concentration,=,90.0,4.05,nM
CHEMBL611447,Pt(II) Complex,C15H42Cl8N6Pt3+4,THP-1,Cytotoxic potency against human THP-1 cell line expressed as inhibitory concentration,=,97.0,4.01,nM
CHEMBL611447,Pt(II) Complex,C15H42Cl8N6Pt3+4,L132,Cytotoxic potency against human L-132 cell line expressed as inhibitory concentration,=,104.0,,nM
CHEMBL611447,Pt(II) Complex,C15H42Cl8N6Pt3+4,HSC-3,Cytotoxic potency against human HSC-3 cell line expressed as inhibitory concentration,=,20.0,4.70,nM
CHEMBL611448,Pt(II) Complex,C14H44Cl12N6Pt3,HSC-3,Cytotoxic potency against human HSC-3 cell line expressed as inhibitory concentration,=,96.0,4.02,nM
CHEMBL611448,Pt(II) Complex,C14H44Cl12N6Pt3,L132,Cytotoxic potency against human L-132 cell line expressed as inhibitory concentration,=,100.0,4.00,nM
CHEMBL611448,Pt(II) Complex,C14H44Cl12N6Pt3,CCRF-CEM,Cytotoxic potency against human CCRF-CEM cell line expressed as inhibitory concentration,=,125.0,,nM
CHEMBL611448,Pt(II) Complex,C14H44Cl12N6Pt3,MOLT-3,Cytotoxic potency against human MOLT-3 cell line expressed as inhibitory concentration,=,128.0,,nM
CHEMBL611448,Pt(II) Complex,C14H44Cl12N6Pt3,THP-1,Cytotoxic potency against human THP-1 cell line expressed as inhibitory concentration,=,130.0,,nM
CHEMBL611448,Pt(II) Complex,C14H44Cl12N6Pt3,HeLa,Cytotoxic potency against human HeLa cell line expressed as inhibitory concentration,=,20.0,4.70,nM
CHEMBL611449,Acridinylthiourea derivative and platinum conjugate,C20H29ClN6PtS+2,HL-60,Clonogenic survival activity against human leukemia (HL-60) cells; 0.01-10 range,=,0.01,8.00,nM
CHEMBL611449,Acridinylthiourea derivative and platinum conjugate,C20H29ClN6PtS+2,Ovarian cancer cell line,"Clonogenic survival activity against human ovarian cancer cells (2008, C13*) cells; 0.01-10 range",=,0.01,8.00,nM
CHEMBL611449,Acridinylthiourea derivative and platinum conjugate,C20H29ClN6PtS+2,NON-PROTEIN TARGET,In vitro inhibitory concentration against growth of cisplatin resistant ovarian cells,=,9.6,5.02,nM
CHEMBL611449,Acridinylthiourea derivative and platinum conjugate,C20H29ClN6PtS+2,NON-PROTEIN TARGET,In vitro inhibitory concentration against growth of SNB19 glioblastoma cell line in clonogenic survival assay after 24 hr,=,0.37,6.43,nM
CHEMBL611449,Acridinylthiourea derivative and platinum conjugate,C20H29ClN6PtS+2,U-87 MG,In vitro inhibitory concentration against growth of U87MG glioblastoma cell line in clonogenic survival assay after 24 hr,=,0.75,6.12,nM
CHEMBL611449,Acridinylthiourea derivative and platinum conjugate,C20H29ClN6PtS+2,NON-PROTEIN TARGET,In vitro inhibitory concentration against growth of SNB19 glioblastoma cell line in clonogenic survival assay after 1 hr,=,13.3,4.88,nM
CHEMBL611449,Acridinylthiourea derivative and platinum conjugate,C20H29ClN6PtS+2,NON-PROTEIN TARGET,In vitro inhibitory concentration against growth of SNB19 glioblastoma cell line in clonogenic survival assay after 8 hr,=,1.58,5.80,nM
CHEMBL611449,Acridinylthiourea derivative and platinum conjugate,C20H29ClN6PtS+2,NON-PROTEIN TARGET,In vitro inhibitory concentration against growth of pancreatic PANC-1 cells,=,0.08,7.10,nM
CHEMBL611723,Platinum complex,C15H16B2F8N3OPt+,CH1,In vitro inhibition of human ovarian cell line (CH1),=,12.0,4.92,nM
CHEMBL611723,Platinum complex,C15H16B2F8N3OPt+,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,18.0,4.75,nM
CHEMBL611723,Platinum complex,C15H16B2F8N3OPt+,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,14.0,4.85,nM
CHEMBL611723,Platinum complex,C15H16B2F8N3OPt+,A2780,In vitro inhibition of human ovarian cell line A2780,=,8.8,5.06,nM
CHEMBL611723,Platinum complex,C15H16B2F8N3OPt+,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,7.0,5.16,nM
CHEMBL611723,Platinum complex,C15H16B2F8N3OPt+,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,9.2,5.04,nM
CHEMBL6397,"(2,2':6',2''-terpyridine)platinum (II) complex",C21H18B2F8N4OPt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,14.0,4.85,nM
CHEMBL6397,"(2,2':6',2''-terpyridine)platinum (II) complex",C21H18B2F8N4OPt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,12.5,4.90,nM
CHEMBL6397,"(2,2':6',2''-terpyridine)platinum (II) complex",C21H18B2F8N4OPt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,5.0,5.30,nM
CHEMBL6397,"(2,2':6',2''-terpyridine)platinum (II) complex",C21H18B2F8N4OPt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,40.0,4.40,nM
CHEMBL6397,"(2,2':6',2''-terpyridine)platinum (II) complex",C21H18B2F8N4OPt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,92.0,4.04,nM
CHEMBL6397,"(2,2':6',2''-terpyridine)platinum (II) complex",C21H18B2F8N4OPt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,17.0,4.77,nM
CHEMBL6477,"4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complex",C21H19B2F8N5Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,25.0,4.60,nM
CHEMBL6477,"4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complex",C21H19B2F8N5Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,16.5,4.78,nM
CHEMBL6477,"4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complex",C21H19B2F8N5Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,17.0,4.77,nM
CHEMBL6477,"4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complex",C21H19B2F8N5Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,25.0,4.60,nM
CHEMBL6477,"4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complex",C21H19B2F8N5Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,21.0,4.68,nM
CHEMBL6477,"4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complex",C21H19B2F8N5Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,15.1,4.82,nM
CHEMBL6513,Platinum complex,C20H15B2F9N4Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,17.0,4.77,nM
CHEMBL6513,Platinum complex,C20H15B2F9N4Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,>,100.0,,nM
CHEMBL6513,Platinum complex,C20H15B2F9N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,17.0,4.77,nM
CHEMBL6513,Platinum complex,C20H15B2F9N4Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",>,100.0,,nM
CHEMBL6513,Platinum complex,C20H15B2F9N4Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,19.5,4.71,nM
CHEMBL6513,Platinum complex,C20H15B2F9N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,6.1,5.21,nM
CHEMBL6614,"(2,2':6',2''-terpyridine)platinum (II) complex",C22H21B2F8N5Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,7.5,5.12,nM
CHEMBL6614,"(2,2':6',2''-terpyridine)platinum (II) complex",C22H21B2F8N5Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,3.95,5.40,nM
CHEMBL6614,"(2,2':6',2''-terpyridine)platinum (II) complex",C22H21B2F8N5Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,16.0,4.80,nM
CHEMBL6614,"(2,2':6',2''-terpyridine)platinum (II) complex",C22H21B2F8N5Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,21.5,4.67,nM
CHEMBL6614,"(2,2':6',2''-terpyridine)platinum (II) complex",C22H21B2F8N5Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,13.0,4.89,nM
CHEMBL6614,"(2,2':6',2''-terpyridine)platinum (II) complex",C22H21B2F8N5Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,6.1,5.21,nM
CHEMBL6688,Platinum complex,C21H17B2BrF8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,5.5,5.26,nM
CHEMBL6688,Platinum complex,C21H17B2BrF8N4Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,5.4,5.27,nM
CHEMBL6688,Platinum complex,C21H17B2BrF8N4Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,44.0,4.36,nM
CHEMBL6688,Platinum complex,C21H17B2BrF8N4Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,50.0,4.30,nM
CHEMBL6688,Platinum complex,C21H17B2BrF8N4Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,50.0,4.30,nM
CHEMBL6688,Platinum complex,C21H17B2BrF8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,1.5,5.82,nM
CHEMBL6739,Platinum complex,C25H27B2F8N5O2Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,1.8,5.75,nM
CHEMBL6739,Platinum complex,C25H27B2F8N5O2Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,56.0,4.25,nM
CHEMBL6739,Platinum complex,C25H27B2F8N5O2Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,19.5,4.71,nM
CHEMBL6739,Platinum complex,C25H27B2F8N5O2Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,31.5,4.50,nM
CHEMBL6739,Platinum complex,C25H27B2F8N5O2Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,22.0,4.66,nM
CHEMBL6757,Platinum complex,C21H18B2F8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,4.4,5.36,nM
CHEMBL6757,Platinum complex,C21H18B2F8N4Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,14.0,4.85,nM
CHEMBL6757,Platinum complex,C21H18B2F8N4Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,20.0,4.70,nM
CHEMBL6757,Platinum complex,C21H18B2F8N4Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",>,100.0,,nM
CHEMBL6757,Platinum complex,C21H18B2F8N4Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,17.0,4.77,nM
CHEMBL6757,Platinum complex,C21H18B2F8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,11.0,4.96,nM
CHEMBL6763,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H15B2BrF8N4Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,6.7,5.17,nM
CHEMBL6763,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H15B2BrF8N4Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,5.8,5.24,nM
CHEMBL6763,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H15B2BrF8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,0.85,6.07,nM
CHEMBL6763,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H15B2BrF8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,2.1,5.68,nM
CHEMBL6763,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H15B2BrF8N4Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,2.1,5.68,nM
CHEMBL6763,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H15B2BrF8N4Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,9.2,5.04,nM
CHEMBL6811,"(2,2':6',2''-terpyridine)platinum (II) complex",C28H24B2F8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,1.5,5.82,nM
CHEMBL6811,"(2,2':6',2''-terpyridine)platinum (II) complex",C28H24B2F8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,8.9,5.05,nM
CHEMBL6811,"(2,2':6',2''-terpyridine)platinum (II) complex",C28H24B2F8N4Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,27.0,4.57,nM
CHEMBL6811,"(2,2':6',2''-terpyridine)platinum (II) complex",C28H24B2F8N4Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,7.2,5.14,nM
CHEMBL6811,"(2,2':6',2''-terpyridine)platinum (II) complex",C28H24B2F8N4Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,0.9,6.05,nM
CHEMBL6811,"(2,2':6',2''-terpyridine)platinum (II) complex",C28H24B2F8N4Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,25.0,4.60,nM
CHEMBL6961,Platinum complex,C22H22B2F8N6Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,20.0,4.70,nM
CHEMBL6961,Platinum complex,C22H22B2F8N6Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,7.7,5.11,nM
CHEMBL6961,Platinum complex,C22H22B2F8N6Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,19.0,4.72,nM
CHEMBL6961,Platinum complex,C22H22B2F8N6Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,4.6,5.34,nM
CHEMBL6961,Platinum complex,C22H22B2F8N6Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,3.7,5.43,nM
CHEMBL6961,Platinum complex,C22H22B2F8N6Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,4.2,5.38,nM
CHEMBL6963,"(2,2':6',2''-terpyridine)platinum (II) complex",C15H13B2F8N4Pt+3,A2780,In vitro inhibition of human ovarian cell line A2780,=,11.5,4.94,nM
CHEMBL6963,"(2,2':6',2''-terpyridine)platinum (II) complex",C15H13B2F8N4Pt+3,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,23.5,4.63,nM
CHEMBL6963,"(2,2':6',2''-terpyridine)platinum (II) complex",C15H13B2F8N4Pt+3,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,15.0,4.82,nM
CHEMBL6963,"(2,2':6',2''-terpyridine)platinum (II) complex",C15H13B2F8N4Pt+3,CH1,In vitro inhibition of human ovarian cell line (CH1),=,5.2,5.28,nM
CHEMBL6963,"(2,2':6',2''-terpyridine)platinum (II) complex",C15H13B2F8N4Pt+3,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,4.5,5.35,nM
CHEMBL6963,"(2,2':6',2''-terpyridine)platinum (II) complex",C15H13B2F8N4Pt+3,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,3.75,5.43,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,KB,Cytotoxic activity was determined in vitro in KB cell line culture at pH 6.8,=,12.0,4.92,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,MCF7,Cytotoxic activity was determined in vitro in MCF-7 cell line culture at pH 6.8,=,4.0,5.40,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,MCF7,Cytotoxic activity was determined in vitro in MCF-7 cell line culture at pH 7.4,=,9.0,5.05,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,Calu-6,Cytotoxic activity was determined in vitro in Calu-6 cell line culture at pH 6.8,=,7.0,5.16,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,KB,Cytotoxic activity was determined in vitro in KB cell line culture at pH 7.4,=,38.0,4.42,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,Calu-6,Cytotoxic activity was determined in vitro in Calu-6 cell line culture at pH 7.4,=,21.0,4.68,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,LXF-289 cell line,Cytotoxic activity was determined in vitro in LXF-289 cell line culture at pH 6.8,=,37.0,4.43,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,LXF-289 cell line,Cytotoxic activity was determined in vitro in LXF-289 cell line culture at pH 7.4,=,49.0,4.31,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,SK-MEL-25,Cytotoxic activity was determined in vitro in SK-MEL-25 cell line culture at pH 6.8,=,10.0,5.00,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,SK-MEL-25,Cytotoxic activity was determined in vitro in SK-MEL-25 cell line culture at pH 7.4,=,21.0,4.68,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,SK-OV-3,Cytotoxic activity was determined in vitro in SK-OV-3 cell line culture at pH 6.8,=,45.0,4.35,nM
CHEMBL72018,"2,6-dipropoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C8H16O2PtS4,SK-OV-3,Cytotoxic activity was determined in vitro in SK-OV-3 cell line culture at pH 7.4,=,50.0,4.30,nM
